"env_step","pqn_Freeway-MinAtar - _step","pqn_Freeway-MinAtar - _step__MIN","pqn_Freeway-MinAtar - _step__MAX","pqn_Freeway-MinAtar - test_returned_episode_returns","pqn_Freeway-MinAtar - test_returned_episode_returns__MIN","pqn_Freeway-MinAtar - test_returned_episode_returns__MAX"
"15863808","3873","3873","3873","65.859375","65.859375","65.859375"
"15867904","3874","3874","3874","65.859375","65.859375","65.859375"
"15872000","3875","3875","3875","65.859375","65.859375","65.859375"
"15876096","3876","3876","3876","65.859375","65.859375","65.859375"
"15880192","3877","3877","3877","65.859375","65.859375","65.859375"
"15884288","3878","3878","3878","65.859375","65.859375","65.859375"
"15888384","3879","3879","3879","65.859375","65.859375","65.859375"
"15892480","3880","3880","3880","65.859375","65.859375","65.859375"
"15896576","3881","3881","3881","65.859375","65.859375","65.859375"
"15900672","3882","3882","3882","65.859375","65.859375","65.859375"
"15904768","3883","3883","3883","65.859375","65.859375","65.859375"
"15908864","3884","3884","3884","65.859375","65.859375","65.859375"
"15912960","3885","3885","3885","65.859375","65.859375","65.859375"
"15917056","3886","3886","3886","65.859375","65.859375","65.859375"
"15921152","3887","3887","3887","65.859375","65.859375","65.859375"
"15925248","3888","3888","3888","65.859375","65.859375","65.859375"
"15929344","3889","3889","3889","65.859375","65.859375","65.859375"
"15933440","3890","3890","3890","65.859375","65.859375","65.859375"
"15937536","3891","3891","3891","65.859375","65.859375","65.859375"
"15941632","3892","3892","3892","65.859375","65.859375","65.859375"
"15945728","3893","3893","3893","65.859375","65.859375","65.859375"
"15949824","3894","3894","3894","65.859375","65.859375","65.859375"
"15953920","3895","3895","3895","65.859375","65.859375","65.859375"
"15958016","3896","3896","3896","65.859375","65.859375","65.859375"
"15962112","3897","3897","3897","65.859375","65.859375","65.859375"
"15966208","3898","3898","3898","65.859375","65.859375","65.859375"
"15970304","3899","3899","3899","65.859375","65.859375","65.859375"
"15974400","3900","3900","3900","65.859375","65.859375","65.859375"
"15978496","3901","3901","3901","65.859375","65.859375","65.859375"
"15982592","3902","3902","3902","65.859375","65.859375","65.859375"
"15986688","3903","3903","3903","65.859375","65.859375","65.859375"
"15990784","3904","3904","3904","65.6484375","65.6484375","65.6484375"
"15994880","3905","3905","3905","65.6484375","65.6484375","65.6484375"
"15998976","3906","3906","3906","65.6484375","65.6484375","65.6484375"
"16003072","3907","3907","3907","65.6484375","65.6484375","65.6484375"
"16007168","3908","3908","3908","65.6484375","65.6484375","65.6484375"
"16011264","3909","3909","3909","65.6484375","65.6484375","65.6484375"
"16015360","3910","3910","3910","65.6484375","65.6484375","65.6484375"
"16019456","3911","3911","3911","65.6484375","65.6484375","65.6484375"
"16023552","3912","3912","3912","65.6484375","65.6484375","65.6484375"
"16027648","3913","3913","3913","65.6484375","65.6484375","65.6484375"
"16031744","3914","3914","3914","65.6484375","65.6484375","65.6484375"
"16035840","3915","3915","3915","65.6484375","65.6484375","65.6484375"
"16039936","3916","3916","3916","65.6484375","65.6484375","65.6484375"
"16044032","3917","3917","3917","65.6484375","65.6484375","65.6484375"
"16048128","3918","3918","3918","65.6484375","65.6484375","65.6484375"
"16052224","3919","3919","3919","65.6484375","65.6484375","65.6484375"
"16056320","3920","3920","3920","65.6484375","65.6484375","65.6484375"
"16060416","3921","3921","3921","65.6484375","65.6484375","65.6484375"
"16064512","3922","3922","3922","65.6484375","65.6484375","65.6484375"
"16068608","3923","3923","3923","65.6484375","65.6484375","65.6484375"
"16072704","3924","3924","3924","65.6484375","65.6484375","65.6484375"
"16076800","3925","3925","3925","65.6484375","65.6484375","65.6484375"
"16080896","3926","3926","3926","65.6484375","65.6484375","65.6484375"
"16084992","3927","3927","3927","65.6484375","65.6484375","65.6484375"
"16089088","3928","3928","3928","65.6484375","65.6484375","65.6484375"
"16093184","3929","3929","3929","65.6484375","65.6484375","65.6484375"
"16097280","3930","3930","3930","65.6484375","65.6484375","65.6484375"
"16101376","3931","3931","3931","65.6484375","65.6484375","65.6484375"
"16105472","3932","3932","3932","65.6484375","65.6484375","65.6484375"
"16109568","3933","3933","3933","65.6484375","65.6484375","65.6484375"
"16113664","3934","3934","3934","65.6484375","65.6484375","65.6484375"
"16117760","3935","3935","3935","65.6484375","65.6484375","65.6484375"
"16121856","3936","3936","3936","65.6484375","65.6484375","65.6484375"
"16125952","3937","3937","3937","65.6484375","65.6484375","65.6484375"
"16130048","3938","3938","3938","65.6484375","65.6484375","65.6484375"
"16134144","3939","3939","3939","65.6484375","65.6484375","65.6484375"
"16138240","3940","3940","3940","65.6484375","65.6484375","65.6484375"
"16142336","3941","3941","3941","65.6484375","65.6484375","65.6484375"
"16146432","3942","3942","3942","65.6484375","65.6484375","65.6484375"
"16150528","3943","3943","3943","65.6484375","65.6484375","65.6484375"
"16154624","3944","3944","3944","65.6484375","65.6484375","65.6484375"
"16158720","3945","3945","3945","65.6484375","65.6484375","65.6484375"
"16162816","3946","3946","3946","65.6484375","65.6484375","65.6484375"
"16166912","3947","3947","3947","65.6484375","65.6484375","65.6484375"
"16171008","3948","3948","3948","65.6484375","65.6484375","65.6484375"
"16175104","3949","3949","3949","65.6484375","65.6484375","65.6484375"
"16179200","3950","3950","3950","65.6484375","65.6484375","65.6484375"
"16183296","3951","3951","3951","65.6484375","65.6484375","65.6484375"
"16187392","3952","3952","3952","65.6484375","65.6484375","65.6484375"
"16191488","3953","3953","3953","65.6484375","65.6484375","65.6484375"
"16195584","3954","3954","3954","65.6484375","65.6484375","65.6484375"
"16199680","3955","3955","3955","65.6484375","65.6484375","65.6484375"
"16203776","3956","3956","3956","65.6484375","65.6484375","65.6484375"
"16207872","3957","3957","3957","65.6484375","65.6484375","65.6484375"
"16211968","3958","3958","3958","65.6484375","65.6484375","65.6484375"
"16216064","3959","3959","3959","65.6484375","65.6484375","65.6484375"
"16220160","3960","3960","3960","65.6484375","65.6484375","65.6484375"
"16224256","3961","3961","3961","65.6484375","65.6484375","65.6484375"
"16228352","3962","3962","3962","65.6484375","65.6484375","65.6484375"
"16232448","3963","3963","3963","65.6484375","65.6484375","65.6484375"
"16236544","3964","3964","3964","65.6484375","65.6484375","65.6484375"
"16240640","3965","3965","3965","65.6484375","65.6484375","65.6484375"
"16244736","3966","3966","3966","65.6484375","65.6484375","65.6484375"
"16248832","3967","3967","3967","65.6484375","65.6484375","65.6484375"
"16252928","3968","3968","3968","65.6484375","65.6484375","65.6484375"
"16257024","3969","3969","3969","65.6484375","65.6484375","65.6484375"
"16261120","3970","3970","3970","65.6484375","65.6484375","65.6484375"
"16265216","3971","3971","3971","65.6484375","65.6484375","65.6484375"
"16269312","3972","3972","3972","65.6484375","65.6484375","65.6484375"
"16273408","3973","3973","3973","65.6484375","65.6484375","65.6484375"
"16277504","3974","3974","3974","65.6484375","65.6484375","65.6484375"
"16281600","3975","3975","3975","65.6484375","65.6484375","65.6484375"
"16285696","3976","3976","3976","65.6484375","65.6484375","65.6484375"
"16289792","3977","3977","3977","65.6484375","65.6484375","65.6484375"
"16293888","3978","3978","3978","65.6484375","65.6484375","65.6484375"
"16297984","3979","3979","3979","65.6484375","65.6484375","65.6484375"
"16302080","3980","3980","3980","65.6484375","65.6484375","65.6484375"
"16306176","3981","3981","3981","65.6484375","65.6484375","65.6484375"
"16310272","3982","3982","3982","65.6484375","65.6484375","65.6484375"
"16314368","3983","3983","3983","65.6484375","65.6484375","65.6484375"
"16318464","3984","3984","3984","65.6484375","65.6484375","65.6484375"
"16322560","3985","3985","3985","65.6484375","65.6484375","65.6484375"
"16326656","3986","3986","3986","65.6484375","65.6484375","65.6484375"
"16330752","3987","3987","3987","65.6484375","65.6484375","65.6484375"
"16334848","3988","3988","3988","65.6484375","65.6484375","65.6484375"
"16338944","3989","3989","3989","65.6484375","65.6484375","65.6484375"
"16343040","3990","3990","3990","65.6484375","65.6484375","65.6484375"
"16347136","3991","3991","3991","65.6484375","65.6484375","65.6484375"
"16351232","3992","3992","3992","65.6484375","65.6484375","65.6484375"
"16355328","3993","3993","3993","65.6484375","65.6484375","65.6484375"
"16359424","3994","3994","3994","65.6484375","65.6484375","65.6484375"
"16363520","3995","3995","3995","65.6484375","65.6484375","65.6484375"
"16367616","3996","3996","3996","65.6484375","65.6484375","65.6484375"
"16371712","3997","3997","3997","65.6484375","65.6484375","65.6484375"
"16375808","3998","3998","3998","65.6484375","65.6484375","65.6484375"
"16379904","3999","3999","3999","65.6484375","65.6484375","65.6484375"
"16384000","4000","4000","4000","65.6484375","65.6484375","65.6484375"
"16388096","4001","4001","4001","65.6484375","65.6484375","65.6484375"
"16392192","4002","4002","4002","65.6484375","65.6484375","65.6484375"
"16396288","4003","4003","4003","65.6484375","65.6484375","65.6484375"
"16400384","4004","4004","4004","65.6484375","65.6484375","65.6484375"
"16404480","4005","4005","4005","65.6484375","65.6484375","65.6484375"
"16408576","4006","4006","4006","65.6484375","65.6484375","65.6484375"
"16412672","4007","4007","4007","65.6484375","65.6484375","65.6484375"
"16416768","4008","4008","4008","65.6484375","65.6484375","65.6484375"
"16420864","4009","4009","4009","65.6484375","65.6484375","65.6484375"
"16424960","4010","4010","4010","65.6484375","65.6484375","65.6484375"
"16429056","4011","4011","4011","65.6484375","65.6484375","65.6484375"
"16433152","4012","4012","4012","65.6484375","65.6484375","65.6484375"
"16437248","4013","4013","4013","65.6484375","65.6484375","65.6484375"
"16441344","4014","4014","4014","65.6484375","65.6484375","65.6484375"
"16445440","4015","4015","4015","65.6484375","65.6484375","65.6484375"
"16449536","4016","4016","4016","65.6484375","65.6484375","65.6484375"
"16453632","4017","4017","4017","65.6484375","65.6484375","65.6484375"
"16457728","4018","4018","4018","65.6484375","65.6484375","65.6484375"
"16461824","4019","4019","4019","65.6484375","65.6484375","65.6484375"
"16465920","4020","4020","4020","65.6484375","65.6484375","65.6484375"
"16470016","4021","4021","4021","65.6484375","65.6484375","65.6484375"
"16474112","4022","4022","4022","65.6484375","65.6484375","65.6484375"
"16478208","4023","4023","4023","65.6484375","65.6484375","65.6484375"
"16482304","4024","4024","4024","65.6484375","65.6484375","65.6484375"
"16486400","4025","4025","4025","65.6484375","65.6484375","65.6484375"
"16490496","4026","4026","4026","65.6484375","65.6484375","65.6484375"
"16494592","4027","4027","4027","65.6484375","65.6484375","65.6484375"
"16498688","4028","4028","4028","65.6484375","65.6484375","65.6484375"
"16502784","4029","4029","4029","65.6484375","65.6484375","65.6484375"
"16506880","4030","4030","4030","65.6484375","65.6484375","65.6484375"
"16510976","4031","4031","4031","65.6484375","65.6484375","65.6484375"
"16515072","4032","4032","4032","65.6484375","65.6484375","65.6484375"
"16519168","4033","4033","4033","65.6484375","65.6484375","65.6484375"
"16523264","4034","4034","4034","65.6484375","65.6484375","65.6484375"
"16527360","4035","4035","4035","65.6484375","65.6484375","65.6484375"
"16531456","4036","4036","4036","65.6484375","65.6484375","65.6484375"
"16535552","4037","4037","4037","65.6484375","65.6484375","65.6484375"
"16539648","4038","4038","4038","65.6484375","65.6484375","65.6484375"
"16543744","4039","4039","4039","65.6484375","65.6484375","65.6484375"
"16547840","4040","4040","4040","65.6484375","65.6484375","65.6484375"
"16551936","4041","4041","4041","65.6484375","65.6484375","65.6484375"
"16556032","4042","4042","4042","65.6484375","65.6484375","65.6484375"
"16560128","4043","4043","4043","65.6484375","65.6484375","65.6484375"
"16564224","4044","4044","4044","65.6484375","65.6484375","65.6484375"
"16568320","4045","4045","4045","65.6484375","65.6484375","65.6484375"
"16572416","4046","4046","4046","65.6484375","65.6484375","65.6484375"
"16576512","4047","4047","4047","65.6484375","65.6484375","65.6484375"
"16580608","4048","4048","4048","65.6484375","65.6484375","65.6484375"
"16584704","4049","4049","4049","65.6484375","65.6484375","65.6484375"
"16588800","4050","4050","4050","65.6484375","65.6484375","65.6484375"
"16592896","4051","4051","4051","65.6484375","65.6484375","65.6484375"
"16596992","4052","4052","4052","65.6484375","65.6484375","65.6484375"
"16601088","4053","4053","4053","65.6484375","65.6484375","65.6484375"
"16605184","4054","4054","4054","65.6484375","65.6484375","65.6484375"
"16609280","4055","4055","4055","65.6484375","65.6484375","65.6484375"
"16613376","4056","4056","4056","65.6484375","65.6484375","65.6484375"
"16617472","4057","4057","4057","65.6484375","65.6484375","65.6484375"
"16621568","4058","4058","4058","65.6484375","65.6484375","65.6484375"
"16625664","4059","4059","4059","65.6484375","65.6484375","65.6484375"
"16629760","4060","4060","4060","65.6484375","65.6484375","65.6484375"
"16633856","4061","4061","4061","65.6484375","65.6484375","65.6484375"
"16637952","4062","4062","4062","65.6484375","65.6484375","65.6484375"
"16642048","4063","4063","4063","65.6484375","65.6484375","65.6484375"
"16646144","4064","4064","4064","65.6484375","65.6484375","65.6484375"
"16650240","4065","4065","4065","65.6484375","65.6484375","65.6484375"
"16654336","4066","4066","4066","65.6484375","65.6484375","65.6484375"
"16658432","4067","4067","4067","65.6484375","65.6484375","65.6484375"
"16662528","4068","4068","4068","65.6484375","65.6484375","65.6484375"
"16666624","4069","4069","4069","65.6484375","65.6484375","65.6484375"
"16670720","4070","4070","4070","65.6484375","65.6484375","65.6484375"
"16674816","4071","4071","4071","65.6484375","65.6484375","65.6484375"
"16678912","4072","4072","4072","65.6484375","65.6484375","65.6484375"
"16683008","4073","4073","4073","65.6484375","65.6484375","65.6484375"
"16687104","4074","4074","4074","65.6484375","65.6484375","65.6484375"
"16691200","4075","4075","4075","65.6484375","65.6484375","65.6484375"
"16695296","4076","4076","4076","65.6484375","65.6484375","65.6484375"
"16699392","4077","4077","4077","65.6484375","65.6484375","65.6484375"
"16703488","4078","4078","4078","65.6484375","65.6484375","65.6484375"
"16707584","4079","4079","4079","65.6484375","65.6484375","65.6484375"
"16711680","4080","4080","4080","65.6484375","65.6484375","65.6484375"
"16715776","4081","4081","4081","65.6484375","65.6484375","65.6484375"
"16719872","4082","4082","4082","65.6484375","65.6484375","65.6484375"
"16723968","4083","4083","4083","65.6484375","65.6484375","65.6484375"
"16728064","4084","4084","4084","65.6484375","65.6484375","65.6484375"
"16732160","4085","4085","4085","65.6484375","65.6484375","65.6484375"
"16736256","4086","4086","4086","65.6484375","65.6484375","65.6484375"
"16740352","4087","4087","4087","65.6484375","65.6484375","65.6484375"
"16744448","4088","4088","4088","65.6484375","65.6484375","65.6484375"
"16748544","4089","4089","4089","65.6484375","65.6484375","65.6484375"
"16752640","4090","4090","4090","65.6484375","65.6484375","65.6484375"
"16756736","4091","4091","4091","65.6484375","65.6484375","65.6484375"
"16760832","4092","4092","4092","65.6484375","65.6484375","65.6484375"
"16764928","4093","4093","4093","65.6484375","65.6484375","65.6484375"
"16769024","4094","4094","4094","65.6484375","65.6484375","65.6484375"
"16773120","4095","4095","4095","65.6484375","65.6484375","65.6484375"
"16777216","4096","4096","4096","65.6484375","65.6484375","65.6484375"
"16781312","4097","4097","4097","65.6484375","65.6484375","65.6484375"
"16785408","4098","4098","4098","65.6484375","65.6484375","65.6484375"
"16789504","4099","4099","4099","65.6484375","65.6484375","65.6484375"
"16793600","4100","4100","4100","65.6484375","65.6484375","65.6484375"
"16797696","4101","4101","4101","65.6484375","65.6484375","65.6484375"
"16801792","4102","4102","4102","65.6484375","65.6484375","65.6484375"
"16805888","4103","4103","4103","65.6484375","65.6484375","65.6484375"
"16809984","4104","4104","4104","65.6484375","65.6484375","65.6484375"
"16814080","4105","4105","4105","65.6484375","65.6484375","65.6484375"
"16818176","4106","4106","4106","65.6484375","65.6484375","65.6484375"
"16822272","4107","4107","4107","65.6484375","65.6484375","65.6484375"
"16826368","4108","4108","4108","65.6484375","65.6484375","65.6484375"
"16830464","4109","4109","4109","65.6484375","65.6484375","65.6484375"
"16834560","4110","4110","4110","65.6484375","65.6484375","65.6484375"
"16838656","4111","4111","4111","65.6484375","65.6484375","65.6484375"
"16842752","4112","4112","4112","65.6484375","65.6484375","65.6484375"
"16846848","4113","4113","4113","65.6484375","65.6484375","65.6484375"
"16850944","4114","4114","4114","65.6484375","65.6484375","65.6484375"
"16855040","4115","4115","4115","65.6484375","65.6484375","65.6484375"
"16859136","4116","4116","4116","65.6484375","65.6484375","65.6484375"
"16863232","4117","4117","4117","65.6484375","65.6484375","65.6484375"
"16867328","4118","4118","4118","65.6484375","65.6484375","65.6484375"
"16871424","4119","4119","4119","65.6484375","65.6484375","65.6484375"
"16875520","4120","4120","4120","65.6484375","65.6484375","65.6484375"
"16879616","4121","4121","4121","65.6484375","65.6484375","65.6484375"
"16883712","4122","4122","4122","65.6484375","65.6484375","65.6484375"
"16887808","4123","4123","4123","65.6484375","65.6484375","65.6484375"
"16891904","4124","4124","4124","65.6484375","65.6484375","65.6484375"
"16896000","4125","4125","4125","65.6484375","65.6484375","65.6484375"
"16900096","4126","4126","4126","65.6484375","65.6484375","65.6484375"
"16904192","4127","4127","4127","65.6484375","65.6484375","65.6484375"
"16908288","4128","4128","4128","65.6484375","65.6484375","65.6484375"
"16912384","4129","4129","4129","65.6484375","65.6484375","65.6484375"
"16916480","4130","4130","4130","65.6484375","65.6484375","65.6484375"
"16920576","4131","4131","4131","65.6484375","65.6484375","65.6484375"
"16924672","4132","4132","4132","65.6484375","65.6484375","65.6484375"
"16928768","4133","4133","4133","65.6484375","65.6484375","65.6484375"
"16932864","4134","4134","4134","65.6484375","65.6484375","65.6484375"
"16936960","4135","4135","4135","65.6484375","65.6484375","65.6484375"
"16941056","4136","4136","4136","65.6484375","65.6484375","65.6484375"
"16945152","4137","4137","4137","65.6484375","65.6484375","65.6484375"
"16949248","4138","4138","4138","65.6484375","65.6484375","65.6484375"
"16953344","4139","4139","4139","65.6484375","65.6484375","65.6484375"
"16957440","4140","4140","4140","65.6484375","65.6484375","65.6484375"
"16961536","4141","4141","4141","65.6484375","65.6484375","65.6484375"
"16965632","4142","4142","4142","65.6484375","65.6484375","65.6484375"
"16969728","4143","4143","4143","65.6484375","65.6484375","65.6484375"
"16973824","4144","4144","4144","65.6484375","65.6484375","65.6484375"
"16977920","4145","4145","4145","65.6484375","65.6484375","65.6484375"
"16982016","4146","4146","4146","65.6484375","65.6484375","65.6484375"
"16986112","4147","4147","4147","65.6484375","65.6484375","65.6484375"
"16990208","4148","4148","4148","66.09375","66.09375","66.09375"
"16994304","4149","4149","4149","66.09375","66.09375","66.09375"
"16998400","4150","4150","4150","66.09375","66.09375","66.09375"
"17002496","4151","4151","4151","66.09375","66.09375","66.09375"
"17006592","4152","4152","4152","66.09375","66.09375","66.09375"
"17010688","4153","4153","4153","66.09375","66.09375","66.09375"
"17014784","4154","4154","4154","66.09375","66.09375","66.09375"
"17018880","4155","4155","4155","66.09375","66.09375","66.09375"
"17022976","4156","4156","4156","66.09375","66.09375","66.09375"
"17027072","4157","4157","4157","66.09375","66.09375","66.09375"
"17031168","4158","4158","4158","66.09375","66.09375","66.09375"
"17035264","4159","4159","4159","66.09375","66.09375","66.09375"
"17039360","4160","4160","4160","66.09375","66.09375","66.09375"
"17043456","4161","4161","4161","66.09375","66.09375","66.09375"
"17047552","4162","4162","4162","66.09375","66.09375","66.09375"
"17051648","4163","4163","4163","66.09375","66.09375","66.09375"
"17055744","4164","4164","4164","66.09375","66.09375","66.09375"
"17059840","4165","4165","4165","66.09375","66.09375","66.09375"
"17063936","4166","4166","4166","66.09375","66.09375","66.09375"
"17068032","4167","4167","4167","66.09375","66.09375","66.09375"
"17072128","4168","4168","4168","66.09375","66.09375","66.09375"
"17076224","4169","4169","4169","66.09375","66.09375","66.09375"
"17080320","4170","4170","4170","66.09375","66.09375","66.09375"
"17084416","4171","4171","4171","66.09375","66.09375","66.09375"
"17088512","4172","4172","4172","66.09375","66.09375","66.09375"
"17092608","4173","4173","4173","66.09375","66.09375","66.09375"
"17096704","4174","4174","4174","66.09375","66.09375","66.09375"
"17100800","4175","4175","4175","66.09375","66.09375","66.09375"
"17104896","4176","4176","4176","66.09375","66.09375","66.09375"
"17108992","4177","4177","4177","66.09375","66.09375","66.09375"
"17113088","4178","4178","4178","66.09375","66.09375","66.09375"
"17117184","4179","4179","4179","66.09375","66.09375","66.09375"
"17121280","4180","4180","4180","66.09375","66.09375","66.09375"
"17125376","4181","4181","4181","66.09375","66.09375","66.09375"
"17129472","4182","4182","4182","66.09375","66.09375","66.09375"
"17133568","4183","4183","4183","66.09375","66.09375","66.09375"
"17137664","4184","4184","4184","66.09375","66.09375","66.09375"
"17141760","4185","4185","4185","66.09375","66.09375","66.09375"
"17145856","4186","4186","4186","66.09375","66.09375","66.09375"
"17149952","4187","4187","4187","66.09375","66.09375","66.09375"
"17154048","4188","4188","4188","66.09375","66.09375","66.09375"
"17158144","4189","4189","4189","66.09375","66.09375","66.09375"
"17162240","4190","4190","4190","66.09375","66.09375","66.09375"
"17166336","4191","4191","4191","66.09375","66.09375","66.09375"
"17170432","4192","4192","4192","66.09375","66.09375","66.09375"
"17174528","4193","4193","4193","66.09375","66.09375","66.09375"
"17178624","4194","4194","4194","66.09375","66.09375","66.09375"
"17182720","4195","4195","4195","66.09375","66.09375","66.09375"
"17186816","4196","4196","4196","66.09375","66.09375","66.09375"
"17190912","4197","4197","4197","66.09375","66.09375","66.09375"
"17195008","4198","4198","4198","66.09375","66.09375","66.09375"
"17199104","4199","4199","4199","66.09375","66.09375","66.09375"
"17203200","4200","4200","4200","66.09375","66.09375","66.09375"
"17207296","4201","4201","4201","66.09375","66.09375","66.09375"
"17211392","4202","4202","4202","66.09375","66.09375","66.09375"
"17215488","4203","4203","4203","66.09375","66.09375","66.09375"
"17219584","4204","4204","4204","66.09375","66.09375","66.09375"
"17223680","4205","4205","4205","66.09375","66.09375","66.09375"
"17227776","4206","4206","4206","66.09375","66.09375","66.09375"
"17231872","4207","4207","4207","66.09375","66.09375","66.09375"
"17235968","4208","4208","4208","66.09375","66.09375","66.09375"
"17240064","4209","4209","4209","66.09375","66.09375","66.09375"
"17244160","4210","4210","4210","66.09375","66.09375","66.09375"
"17248256","4211","4211","4211","66.09375","66.09375","66.09375"
"17252352","4212","4212","4212","66.09375","66.09375","66.09375"
"17256448","4213","4213","4213","66.09375","66.09375","66.09375"
"17260544","4214","4214","4214","66.09375","66.09375","66.09375"
"17264640","4215","4215","4215","66.09375","66.09375","66.09375"
"17268736","4216","4216","4216","66.09375","66.09375","66.09375"
"17272832","4217","4217","4217","66.09375","66.09375","66.09375"
"17276928","4218","4218","4218","66.09375","66.09375","66.09375"
"17281024","4219","4219","4219","66.09375","66.09375","66.09375"
"17285120","4220","4220","4220","66.09375","66.09375","66.09375"
"17289216","4221","4221","4221","66.09375","66.09375","66.09375"
"17293312","4222","4222","4222","66.09375","66.09375","66.09375"
"17297408","4223","4223","4223","66.09375","66.09375","66.09375"
"17301504","4224","4224","4224","66.09375","66.09375","66.09375"
"17305600","4225","4225","4225","66.09375","66.09375","66.09375"
"17309696","4226","4226","4226","66.09375","66.09375","66.09375"
"17313792","4227","4227","4227","66.09375","66.09375","66.09375"
"17317888","4228","4228","4228","66.09375","66.09375","66.09375"
"17321984","4229","4229","4229","66.09375","66.09375","66.09375"
"17326080","4230","4230","4230","66.09375","66.09375","66.09375"
"17330176","4231","4231","4231","66.09375","66.09375","66.09375"
"17334272","4232","4232","4232","66.09375","66.09375","66.09375"
"17338368","4233","4233","4233","66.09375","66.09375","66.09375"
"17342464","4234","4234","4234","66.09375","66.09375","66.09375"
"17346560","4235","4235","4235","66.09375","66.09375","66.09375"
"17350656","4236","4236","4236","66.09375","66.09375","66.09375"
"17354752","4237","4237","4237","66.09375","66.09375","66.09375"
"17358848","4238","4238","4238","66.09375","66.09375","66.09375"
"17362944","4239","4239","4239","66.09375","66.09375","66.09375"
"17367040","4240","4240","4240","66.09375","66.09375","66.09375"
"17371136","4241","4241","4241","66.09375","66.09375","66.09375"
"17375232","4242","4242","4242","66.09375","66.09375","66.09375"
"17379328","4243","4243","4243","66.09375","66.09375","66.09375"
"17383424","4244","4244","4244","66.09375","66.09375","66.09375"
"17387520","4245","4245","4245","66.09375","66.09375","66.09375"
"17391616","4246","4246","4246","66.09375","66.09375","66.09375"
"17395712","4247","4247","4247","66.09375","66.09375","66.09375"
"17399808","4248","4248","4248","66.09375","66.09375","66.09375"
"17403904","4249","4249","4249","66.09375","66.09375","66.09375"
"17408000","4250","4250","4250","66.09375","66.09375","66.09375"
"17412096","4251","4251","4251","66.09375","66.09375","66.09375"
"17416192","4252","4252","4252","66.09375","66.09375","66.09375"
"17420288","4253","4253","4253","66.09375","66.09375","66.09375"
"17424384","4254","4254","4254","66.09375","66.09375","66.09375"
"17428480","4255","4255","4255","66.09375","66.09375","66.09375"
"17432576","4256","4256","4256","66.09375","66.09375","66.09375"
"17436672","4257","4257","4257","66.09375","66.09375","66.09375"
"17440768","4258","4258","4258","66.09375","66.09375","66.09375"
"17444864","4259","4259","4259","66.09375","66.09375","66.09375"
"17448960","4260","4260","4260","66.09375","66.09375","66.09375"
"17453056","4261","4261","4261","66.09375","66.09375","66.09375"
"17457152","4262","4262","4262","66.09375","66.09375","66.09375"
"17461248","4263","4263","4263","66.09375","66.09375","66.09375"
"17465344","4264","4264","4264","66.09375","66.09375","66.09375"
"17469440","4265","4265","4265","66.09375","66.09375","66.09375"
"17473536","4266","4266","4266","66.09375","66.09375","66.09375"
"17477632","4267","4267","4267","66.09375","66.09375","66.09375"
"17481728","4268","4268","4268","66.09375","66.09375","66.09375"
"17485824","4269","4269","4269","66.09375","66.09375","66.09375"
"17489920","4270","4270","4270","66.09375","66.09375","66.09375"
"17494016","4271","4271","4271","66.09375","66.09375","66.09375"
"17498112","4272","4272","4272","66.09375","66.09375","66.09375"
"17502208","4273","4273","4273","66.09375","66.09375","66.09375"
"17506304","4274","4274","4274","66.09375","66.09375","66.09375"
"17510400","4275","4275","4275","66.09375","66.09375","66.09375"
"17514496","4276","4276","4276","66.09375","66.09375","66.09375"
"17518592","4277","4277","4277","66.09375","66.09375","66.09375"
"17522688","4278","4278","4278","66.09375","66.09375","66.09375"
"17526784","4279","4279","4279","66.09375","66.09375","66.09375"
"17530880","4280","4280","4280","66.09375","66.09375","66.09375"
"17534976","4281","4281","4281","66.09375","66.09375","66.09375"
"17539072","4282","4282","4282","66.09375","66.09375","66.09375"
"17543168","4283","4283","4283","66.09375","66.09375","66.09375"
"17547264","4284","4284","4284","66.09375","66.09375","66.09375"
"17551360","4285","4285","4285","66.09375","66.09375","66.09375"
"17555456","4286","4286","4286","66.09375","66.09375","66.09375"
"17559552","4287","4287","4287","66.09375","66.09375","66.09375"
"17563648","4288","4288","4288","66.09375","66.09375","66.09375"
"17567744","4289","4289","4289","66.09375","66.09375","66.09375"
"17571840","4290","4290","4290","66.09375","66.09375","66.09375"
"17575936","4291","4291","4291","66.09375","66.09375","66.09375"
"17580032","4292","4292","4292","66.09375","66.09375","66.09375"
"17584128","4293","4293","4293","66.09375","66.09375","66.09375"
"17588224","4294","4294","4294","66.09375","66.09375","66.09375"
"17592320","4295","4295","4295","66.09375","66.09375","66.09375"
"17596416","4296","4296","4296","66.09375","66.09375","66.09375"
"17600512","4297","4297","4297","66.09375","66.09375","66.09375"
"17604608","4298","4298","4298","66.09375","66.09375","66.09375"
"17608704","4299","4299","4299","66.09375","66.09375","66.09375"
"17612800","4300","4300","4300","66.09375","66.09375","66.09375"
"17616896","4301","4301","4301","66.09375","66.09375","66.09375"
"17620992","4302","4302","4302","66.09375","66.09375","66.09375"
"17625088","4303","4303","4303","66.09375","66.09375","66.09375"
"17629184","4304","4304","4304","66.09375","66.09375","66.09375"
"17633280","4305","4305","4305","66.09375","66.09375","66.09375"
"17637376","4306","4306","4306","66.09375","66.09375","66.09375"
"17641472","4307","4307","4307","66.09375","66.09375","66.09375"
"17645568","4308","4308","4308","66.09375","66.09375","66.09375"
"17649664","4309","4309","4309","66.09375","66.09375","66.09375"
