"env_step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"1724416","421","421","421","20.27197265625","20.27197265625","20.27197265625"
"1728512","422","422","422","20.45947265625","20.45947265625","20.45947265625"
"1732608","423","423","423","20.389404296875","20.389404296875","20.389404296875"
"1736704","424","424","424","20.485595703125","20.485595703125","20.485595703125"
"1740800","425","425","425","20.671630859375","20.671630859375","20.671630859375"
"1744896","426","426","426","20.371826171875","20.371826171875","20.371826171875"
"1748992","427","427","427","20.134521484375","20.134521484375","20.134521484375"
"1753088","428","428","428","20.017333984375","20.017333984375","20.017333984375"
"1757184","429","429","429","20.143798828125","20.143798828125","20.143798828125"
"1761280","430","430","430","20.695556640625","20.695556640625","20.695556640625"
"1765376","431","431","431","21.383056640625","21.383056640625","21.383056640625"
"1769472","432","432","432","22.469482421875","22.469482421875","22.469482421875"
"1773568","433","433","433","22.608154296875","22.608154296875","22.608154296875"
"1777664","434","434","434","22.65234375","22.65234375","22.65234375"
"1781760","435","435","435","22.68212890625","22.68212890625","22.68212890625"
"1785856","436","436","436","22.896240234375","22.896240234375","22.896240234375"
"1789952","437","437","437","22.432861328125","22.432861328125","22.432861328125"
"1794048","438","438","438","22.39453125","22.39453125","22.39453125"
"1798144","439","439","439","22.154541015625","22.154541015625","22.154541015625"
"1802240","440","440","440","22.029296875","22.029296875","22.029296875"
"1806336","441","441","441","22.15966796875","22.15966796875","22.15966796875"
"1810432","442","442","442","21.66748046875","21.66748046875","21.66748046875"
"1814528","443","443","443","21.18603515625","21.18603515625","21.18603515625"
"1818624","444","444","444","21.281494140625","21.281494140625","21.281494140625"
"1822720","445","445","445","21.408447265625","21.408447265625","21.408447265625"
"1826816","446","446","446","21.888916015625","21.888916015625","21.888916015625"
"1830912","447","447","447","22.040283203125","22.040283203125","22.040283203125"
"1835008","448","448","448","22.484619140625","22.484619140625","22.484619140625"
"1839104","449","449","449","22.482666015625","22.482666015625","22.482666015625"
"1843200","450","450","450","22.274169921875","22.274169921875","22.274169921875"
"1847296","451","451","451","22.734619140625","22.734619140625","22.734619140625"
"1851392","452","452","452","22.7490234375","22.7490234375","22.7490234375"
"1855488","453","453","453","22.637451171875","22.637451171875","22.637451171875"
"1859584","454","454","454","22.63427734375","22.63427734375","22.63427734375"
"1863680","455","455","455","22.4580078125","22.4580078125","22.4580078125"
"1867776","456","456","456","21.72998046875","21.72998046875","21.72998046875"
"1871872","457","457","457","21.595703125","21.595703125","21.595703125"
"1875968","458","458","458","21.45166015625","21.45166015625","21.45166015625"
"1880064","459","459","459","22.286865234375","22.286865234375","22.286865234375"
"1884160","460","460","460","22.518798828125","22.518798828125","22.518798828125"
"1888256","461","461","461","22.38818359375","22.38818359375","22.38818359375"
"1892352","462","462","462","22.462646484375","22.462646484375","22.462646484375"
"1896448","463","463","463","22.5029296875","22.5029296875","22.5029296875"
"1900544","464","464","464","22.928466796875","22.928466796875","22.928466796875"
"1904640","465","465","465","23.39501953125","23.39501953125","23.39501953125"
"1908736","466","466","466","23.412353515625","23.412353515625","23.412353515625"
"1912832","467","467","467","23.26220703125","23.26220703125","23.26220703125"
"1916928","468","468","468","22.515625","22.515625","22.515625"
"1921024","469","469","469","22.583251953125","22.583251953125","22.583251953125"
"1925120","470","470","470","23.117431640625","23.117431640625","23.117431640625"
"1929216","471","471","471","23.3115234375","23.3115234375","23.3115234375"
"1933312","472","472","472","23.543701171875","23.543701171875","23.543701171875"
"1937408","473","473","473","24.347412109375","24.347412109375","24.347412109375"
"1941504","474","474","474","24.44140625","24.44140625","24.44140625"
"1945600","475","475","475","24.36572265625","24.36572265625","24.36572265625"
"1949696","476","476","476","24.494873046875","24.494873046875","24.494873046875"
"1953792","477","477","477","24.9404296875","24.9404296875","24.9404296875"
"1957888","478","478","478","25.0302734375","25.0302734375","25.0302734375"
"1961984","479","479","479","25.033447265625","25.033447265625","25.033447265625"
"1966080","480","480","480","24.998779296875","24.998779296875","24.998779296875"
"1970176","481","481","481","25.22607421875","25.22607421875","25.22607421875"
"1974272","482","482","482","25.773681640625","25.773681640625","25.773681640625"
"1978368","483","483","483","26.46142578125","26.46142578125","26.46142578125"
"1982464","484","484","484","26.021240234375","26.021240234375","26.021240234375"
"1986560","485","485","485","26.307373046875","26.307373046875","26.307373046875"
"1990656","486","486","486","26.307373046875","26.307373046875","26.307373046875"
"1994752","487","487","487","26.142822265625","26.142822265625","26.142822265625"
"1998848","488","488","488","27.194580078125","27.194580078125","27.194580078125"
"2002944","489","489","489","28.67578125","28.67578125","28.67578125"
"2007040","490","490","490","29.41162109375","29.41162109375","29.41162109375"
"2011136","491","491","491","29.225830078125","29.225830078125","29.225830078125"
"2015232","492","492","492","29.329833984375","29.329833984375","29.329833984375"
"2019328","493","493","493","29.0400390625","29.0400390625","29.0400390625"
"2023424","494","494","494","29.063720703125","29.063720703125","29.063720703125"
"2027520","495","495","495","28.327392578125","28.327392578125","28.327392578125"
"2031616","496","496","496","27.994140625","27.994140625","27.994140625"
"2035712","497","497","497","28.058837890625","28.058837890625","28.058837890625"
"2039808","498","498","498","27.75244140625","27.75244140625","27.75244140625"
"2043904","499","499","499","27.510009765625","27.510009765625","27.510009765625"
"2048000","500","500","500","27.456787109375","27.456787109375","27.456787109375"
"2052096","501","501","501","27.402587890625","27.402587890625","27.402587890625"
"2056192","502","502","502","28.2744140625","28.2744140625","28.2744140625"
"2060288","503","503","503","28.578125","28.578125","28.578125"
"2064384","504","504","504","28.50439453125","28.50439453125","28.50439453125"
"2068480","505","505","505","28.018310546875","28.018310546875","28.018310546875"
"2072576","506","506","506","28.080078125","28.080078125","28.080078125"
"2076672","507","507","507","28.44091796875","28.44091796875","28.44091796875"
"2080768","508","508","508","28.073486328125","28.073486328125","28.073486328125"
"2084864","509","509","509","28.450927734375","28.450927734375","28.450927734375"
"2088960","510","510","510","27.258056640625","27.258056640625","27.258056640625"
"2093056","511","511","511","27.45751953125","27.45751953125","27.45751953125"
"2097152","512","512","512","27.181396484375","27.181396484375","27.181396484375"
"2101248","513","513","513","26.670654296875","26.670654296875","26.670654296875"
"2105344","514","514","514","26.600341796875","26.600341796875","26.600341796875"
"2109440","515","515","515","27.03759765625","27.03759765625","27.03759765625"
"2113536","516","516","516","27.017578125","27.017578125","27.017578125"
"2117632","517","517","517","27.87158203125","27.87158203125","27.87158203125"
"2121728","518","518","518","27.675048828125","27.675048828125","27.675048828125"
"2125824","519","519","519","27.56103515625","27.56103515625","27.56103515625"
"2129920","520","520","520","28.592041015625","28.592041015625","28.592041015625"
"2134016","521","521","521","29.0771484375","29.0771484375","29.0771484375"
"2138112","522","522","522","29.666748046875","29.666748046875","29.666748046875"
"2142208","523","523","523","29.99072265625","29.99072265625","29.99072265625"
"2146304","524","524","524","30.3671875","30.3671875","30.3671875"
"2150400","525","525","525","30.2265625","30.2265625","30.2265625"
"2154496","526","526","526","31.62255859375","31.62255859375","31.62255859375"
"2158592","527","527","527","32.362548828125","32.362548828125","32.362548828125"
"2162688","528","528","528","32.38720703125","32.38720703125","32.38720703125"
"2166784","529","529","529","31.92138671875","31.92138671875","31.92138671875"
"2170880","530","530","530","31.44091796875","31.44091796875","31.44091796875"
"2174976","531","531","531","31.58837890625","31.58837890625","31.58837890625"
"2179072","532","532","532","32.568359375","32.568359375","32.568359375"
"2183168","533","533","533","32.077880859375","32.077880859375","32.077880859375"
"2187264","534","534","534","31.6142578125","31.6142578125","31.6142578125"
"2191360","535","535","535","32.29345703125","32.29345703125","32.29345703125"
"2195456","536","536","536","32.9443359375","32.9443359375","32.9443359375"
"2199552","537","537","537","33.007568359375","33.007568359375","33.007568359375"
"2203648","538","538","538","33.54296875","33.54296875","33.54296875"
"2207744","539","539","539","33.8984375","33.8984375","33.8984375"
"2211840","540","540","540","34.862548828125","34.862548828125","34.862548828125"
"2215936","541","541","541","34.25146484375","34.25146484375","34.25146484375"
"2220032","542","542","542","34.130615234375","34.130615234375","34.130615234375"
"2224128","543","543","543","34.240478515625","34.240478515625","34.240478515625"
"2228224","544","544","544","33.91650390625","33.91650390625","33.91650390625"
"2232320","545","545","545","34.36181640625","34.36181640625","34.36181640625"
"2236416","546","546","546","34.19287109375","34.19287109375","34.19287109375"
"2240512","547","547","547","34.57568359375","34.57568359375","34.57568359375"
"2244608","548","548","548","34.65087890625","34.65087890625","34.65087890625"
"2248704","549","549","549","34.5458984375","34.5458984375","34.5458984375"
"2252800","550","550","550","34.059814453125","34.059814453125","34.059814453125"
"2256896","551","551","551","33.45947265625","33.45947265625","33.45947265625"
"2260992","552","552","552","33.738525390625","33.738525390625","33.738525390625"
"2265088","553","553","553","33.822021484375","33.822021484375","33.822021484375"
"2269184","554","554","554","33.070556640625","33.070556640625","33.070556640625"
"2273280","555","555","555","32.528564453125","32.528564453125","32.528564453125"
"2277376","556","556","556","32.521240234375","32.521240234375","32.521240234375"
"2281472","557","557","557","33.36328125","33.36328125","33.36328125"
"2285568","558","558","558","33.568359375","33.568359375","33.568359375"
"2289664","559","559","559","34.2548828125","34.2548828125","34.2548828125"
"2293760","560","560","560","34.917236328125","34.917236328125","34.917236328125"
"2297856","561","561","561","34.552734375","34.552734375","34.552734375"
"2301952","562","562","562","35.450927734375","35.450927734375","35.450927734375"
"2306048","563","563","563","35.1962890625","35.1962890625","35.1962890625"
"2310144","564","564","564","35.186279296875","35.186279296875","35.186279296875"
"2314240","565","565","565","36.197998046875","36.197998046875","36.197998046875"
"2318336","566","566","566","36.513916015625","36.513916015625","36.513916015625"
"2322432","567","567","567","37.14404296875","37.14404296875","37.14404296875"
"2326528","568","568","568","36.896240234375","36.896240234375","36.896240234375"
"2330624","569","569","569","35.958984375","35.958984375","35.958984375"
"2334720","570","570","570","34.875","34.875","34.875"
"2338816","571","571","571","34.92041015625","34.92041015625","34.92041015625"
"2342912","572","572","572","35.12353515625","35.12353515625","35.12353515625"
"2347008","573","573","573","34.791015625","34.791015625","34.791015625"
"2351104","574","574","574","34.1640625","34.1640625","34.1640625"
"2355200","575","575","575","34.336669921875","34.336669921875","34.336669921875"
"2359296","576","576","576","34.395751953125","34.395751953125","34.395751953125"
"2363392","577","577","577","34.07080078125","34.07080078125","34.07080078125"
"2367488","578","578","578","34.3232421875","34.3232421875","34.3232421875"
"2371584","579","579","579","34.37353515625","34.37353515625","34.37353515625"
